candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T12:11:00,NIFTY2631024100CE,91.9,97.0,91.9,94.4,101.85,-1.0,0.34,97.04,98.4,13.77,4.95,-67.46,-79.61
2026-03-09T12:11:00,NIFTY2631023550PE,100.05,100.05,94.35,97.1,93.26,1.0,0.55,94.81,94.03,79.45,90.82,-41.21,-41.21
2026-03-09T12:11:00,NIFTY2631023600PE,111.9,112.3,105.8,109.3,104.58,1.0,0.55,106.56,105.63,81.03,91.68,-38.64,-38.64
2026-03-09T12:11:00,NIFTY2631023650PE,125.25,125.25,118.8,121.85,117.59,1.0,0.56,119.36,118.24,81.26,92.27,-41.67,-41.67
2026-03-09T12:11:00,NIFTY2631023700PE,141.15,141.15,133.25,137.3,132.07,1.0,0.56,134.18,132.9,79.44,91.01,-40.08,-40.08
2026-03-09T12:11:00,NIFTY2631023750PE,157.95,157.95,149.35,153.2,148.05,1.0,0.56,150.64,149.29,76.49,89.79,-41.22,-41.22
2026-03-09T12:11:00,NIFTY2631023800PE,176.85,176.85,167.4,172.0,166.28,1.0,0.57,168.71,167.18,80.49,91.83,-40.66,-39.55
2026-03-09T12:11:00,NIFTY2631023850PE,198.05,198.05,187.7,192.25,186.19,1.0,0.58,189.06,187.19,83.37,93.66,-41.18,-39.45
2026-03-09T12:11:00,NIFTY2631023900PE,221.3,221.4,210.4,215.25,208.14,1.0,0.59,211.92,209.84,78.43,90.91,-40.7,-37.89
2026-03-09T12:11:00,NIFTY2631023950PE,246.15,247.55,235.25,240.75,233.47,1.0,0.58,237.11,234.94,80.18,92.12,-39.47,-35.42
2026-03-09T12:11:00,NIFTY2631024000PE,275.5,275.5,262.55,268.85,260.69,1.0,0.58,264.55,262.23,78.38,90.99,-38.58,-34.46
2026-03-09T12:11:00,NIFTY2631024050PE,305.5,305.5,292.55,298.95,290.22,1.0,0.6,294.63,292.08,78.55,91.41,-38.07,-32.61
2026-03-09T12:12:00,NIFTY 50,23862.7,23863.4,23855.55,23857.9,,,,,,,,,
2026-03-09T12:12:00,NIFTY2631023600CE,372.25,374.45,368.25,370.65,385.4,-1.0,0.34,374.98,377.2,28.63,14.59,-65.61,-77.27
2026-03-09T12:12:00,NIFTY2631023650CE,335.8,337.65,331.35,333.5,346.91,-1.0,0.35,338.09,340.32,32.94,17.79,-66.67,-78.05
2026-03-09T12:12:00,NIFTY2631023700CE,301.4,302.05,296.35,298.6,312.23,-1.0,0.35,303.07,305.21,29.36,14.99,-67.15,-78.59
